device_sk,device_id,device_name,device_label,device_type,additional_info,device_data,customer_id,tenant_id,firmware_id,software_id,external_id,device_profile_id,device_profile_name,device_profile_description,transport_type,provision_type,device_profile_is_default,created_at,_dbt_loaded_at
dsk_070bfce3066fcdd6,3dfb03ef-09a7-4c13-9d9e-e0e3d8bc2888,BMS_CO2_SENSOR_01110,BMS_CO2_SENSOR_01110,Chiller,"{""site"":""demo"",""source"":""raw_dmp_public_device""}","{""configuration"":{""pollingIntervalSec"":60}}",56a0d760-490d-11f1-a19f-b52b73e46bf7,66f096d8-521b-4090-8052-c188b08821d5,,,,658b9c20-4c7c-11f1-8114-d7797b05539e,bms-co2-sensor,Synthetic profile for bms-co2-sensor,MQTT,DISABLED,False,2026-05-11 18:46:40,2026-06-12 14:27:33
dsk_04778dfd953276d3,c5284269-2fd6-473e-bca2-13bc60129aab,BMS_CO2_SENSOR_01111,BMS_CO2_SENSOR_01111,Energy Meter,"{""site"":""demo"",""source"":""raw_dmp_public_device""}","{""configuration"":{""pollingIntervalSec"":60}}",56a0d760-490d-11f1-a19f-b52b73e46bf7,66f096d8-521b-4090-8052-c188b08821d5,,,,658b9c20-4c7c-11f1-8114-d7797b05539e,bms-co2-sensor,Synthetic profile for bms-co2-sensor,MQTT,DISABLED,False,2026-05-11 18:46:40,2026-06-12 14:27:33
dsk_c6187b0b8c887d20,d56651db-3618-46b5-8384-450d2683ad3c,BMS_CO2_SENSOR_01112,BMS_CO2_SENSOR_01112,NVR,"{""site"":""demo"",""source"":""raw_dmp_public_device""}","{""configuration"":{""pollingIntervalSec"":60}}",56a0d760-490d-11f1-a19f-b52b73e46bf7,66f096d8-521b-4090-8052-c188b08821d5,,,,658b9c20-4c7c-11f1-8114-d7797b05539e,bms-co2-sensor,Synthetic profile for bms-co2-sensor,MQTT,DISABLED,False,2026-05-11 18:46:40,2026-06-12 14:27:33
dsk_8ed903c30255c0ae,56dade7b-ef4e-4527-82a9-b7d078aad030,BMS_CO2_SENSOR_01113,BMS_CO2_SENSOR_01113,Camera,"{""site"":""demo"",""source"":""raw_dmp_public_device""}","{""configuration"":{""pollingIntervalSec"":60}}",56a0d760-490d-11f1-a19f-b52b73e46bf7,66f096d8-521b-4090-8052-c188b08821d5,,,,658b9c20-4c7c-11f1-8114-d7797b05539e,bms-co2-sensor,Synthetic profile for bms-co2-sensor,MQTT,DISABLED,False,2026-05-11 18:46:40,2026-06-12 14:27:33
dsk_12247609d969d25e,1324c7fe-ea12-4ff8-ac82-5235933a70b2,BMS_CO2_SENSOR_01114,BMS_CO2_SENSOR_01114,Chiller,"{""site"":""demo"",""source"":""raw_dmp_public_device""}","{""configuration"":{""pollingIntervalSec"":60}}",56a0d760-490d-11f1-a19f-b52b73e46bf7,66f096d8-521b-4090-8052-c188b08821d5,,,,658b9c20-4c7c-11f1-8114-d7797b05539e,bms-co2-sensor,Synthetic profile for bms-co2-sensor,MQTT,DISABLED,False,2026-05-11 18:46:40,2026-06-12 14:27:33
dsk_8493ccd9006bc4d7,df6cfd33-82c8-4b34-8f3a-10ca38a1fc4e,BMS_CO2_SENSOR_01115,BMS_CO2_SENSOR_01115,Energy Meter,"{""site"":""demo"",""source"":""raw_dmp_public_device""}","{""configuration"":{""pollingIntervalSec"":60}}",56a0d760-490d-11f1-a19f-b52b73e46bf7,66f096d8-521b-4090-8052-c188b08821d5,,,,658b9c20-4c7c-11f1-8114-d7797b05539e,bms-co2-sensor,Synthetic profile for bms-co2-sensor,MQTT,DISABLED,False,2026-05-11 18:46:40,2026-06-12 14:27:33
dsk_f2770b13ce6d97de,1ef4d089-1d02-44d4-a7bf-9ae352971cd3,BMS_CO2_SENSOR_01116,BMS_CO2_SENSOR_01116,NVR,"{""site"":""demo"",""source"":""raw_dmp_public_device""}","{""configuration"":{""pollingIntervalSec"":60}}",56a0d760-490d-11f1-a19f-b52b73e46bf7,66f096d8-521b-4090-8052-c188b08821d5,,,,658b9c20-4c7c-11f1-8114-d7797b05539e,bms-co2-sensor,Synthetic profile for bms-co2-sensor,MQTT,DISABLED,False,2026-05-11 18:46:40,2026-06-12 14:27:33
dsk_456586505789d95c,609714e1-1821-40bb-8b19-814501c2ca30,BMS_CO2_SENSOR_01117,BMS_CO2_SENSOR_01117,Camera,"{""site"":""demo"",""source"":""raw_dmp_public_device""}","{""configuration"":{""pollingIntervalSec"":60}}",56a0d760-490d-11f1-a19f-b52b73e46bf7,66f096d8-521b-4090-8052-c188b08821d5,,,,658b9c20-4c7c-11f1-8114-d7797b05539e,bms-co2-sensor,Synthetic profile for bms-co2-sensor,MQTT,DISABLED,False,2026-05-11 18:46:40,2026-06-12 14:27:33
dsk_bcd923ec11a57260,a2a23939-6d32-46a6-84f4-8ed631fdfbfe,BMS_CO2_SENSOR_01118,BMS_CO2_SENSOR_01118,Chiller,"{""site"":""demo"",""source"":""raw_dmp_public_device""}","{""configuration"":{""pollingIntervalSec"":60}}",56a0d760-490d-11f1-a19f-b52b73e46bf7,66f096d8-521b-4090-8052-c188b08821d5,,,,658b9c20-4c7c-11f1-8114-d7797b05539e,bms-co2-sensor,Synthetic profile for bms-co2-sensor,MQTT,DISABLED,False,2026-05-11 18:46:40,2026-06-12 14:27:33
dsk_5afe7de2eef28963,4ad97c4c-498c-4cb7-b698-7e40a18f434b,BMS_CO2_SENSOR_01119,BMS_CO2_SENSOR_01119,Energy Meter,"{""site"":""demo"",""source"":""raw_dmp_public_device""}","{""configuration"":{""pollingIntervalSec"":60}}",56a0d760-490d-11f1-a19f-b52b73e46bf7,66f096d8-521b-4090-8052-c188b08821d5,,,,658b9c20-4c7c-11f1-8114-d7797b05539e,bms-co2-sensor,Synthetic profile for bms-co2-sensor,MQTT,DISABLED,False,2026-05-11 18:46:40,2026-06-12 14:27:33
dsk_ae84fbc355614511,a00bf134-29a9-4c6d-b316-16624e86da29,BMS_CO2_SENSOR_01120,BMS_CO2_SENSOR_01120,NVR,"{""site"":""demo"",""source"":""raw_dmp_public_device""}","{""configuration"":{""pollingIntervalSec"":60}}",56a0d760-490d-11f1-a19f-b52b73e46bf7,66f096d8-521b-4090-8052-c188b08821d5,,,,658b9c20-4c7c-11f1-8114-d7797b05539e,bms-co2-sensor,Synthetic profile for bms-co2-sensor,MQTT,DISABLED,False,2026-05-11 18:46:40,2026-06-12 14:27:33
dsk_474fe9be108896cc,0e654a2c-6276-4f20-a3af-bff40eeb9a65,BMS_CO2_SENSOR_01121,BMS_CO2_SENSOR_01121,Camera,"{""site"":""demo"",""source"":""raw_dmp_public_device""}","{""configuration"":{""pollingIntervalSec"":60}}",56a0d760-490d-11f1-a19f-b52b73e46bf7,66f096d8-521b-4090-8052-c188b08821d5,,,,658b9c20-4c7c-11f1-8114-d7797b05539e,bms-co2-sensor,Synthetic profile for bms-co2-sensor,MQTT,DISABLED,False,2026-05-11 18:46:40,2026-06-12 14:27:33
dsk_66f37f21eed01e21,5dac6681-7316-46fb-8438-8559927b0fd7,BMS_CO2_SENSOR_01122,BMS_CO2_SENSOR_01122,Chiller,"{""site"":""demo"",""source"":""raw_dmp_public_device""}","{""configuration"":{""pollingIntervalSec"":60}}",56a0d760-490d-11f1-a19f-b52b73e46bf7,66f096d8-521b-4090-8052-c188b08821d5,,,,658b9c20-4c7c-11f1-8114-d7797b05539e,bms-co2-sensor,Synthetic profile for bms-co2-sensor,MQTT,DISABLED,False,2026-05-11 18:46:40,2026-06-12 14:27:33
dsk_65aa68968f2ba9cb,f53b575f-997b-422d-a3ee-89a88740b54d,BMS_CO2_SENSOR_01123,BMS_CO2_SENSOR_01123,Energy Meter,"{""site"":""demo"",""source"":""raw_dmp_public_device""}","{""configuration"":{""pollingIntervalSec"":60}}",56a0d760-490d-11f1-a19f-b52b73e46bf7,66f096d8-521b-4090-8052-c188b08821d5,,,,658b9c20-4c7c-11f1-8114-d7797b05539e,bms-co2-sensor,Synthetic profile for bms-co2-sensor,MQTT,DISABLED,False,2026-05-11 18:46:40,2026-06-12 14:27:33
dsk_03eb8fcdf451d14f,63a29463-043f-4343-9506-8d0a4ca06dcb,BMS_CO2_SENSOR_01124,BMS_CO2_SENSOR_01124,NVR,"{""site"":""demo"",""source"":""raw_dmp_public_device""}","{""configuration"":{""pollingIntervalSec"":60}}",56a0d760-490d-11f1-a19f-b52b73e46bf7,66f096d8-521b-4090-8052-c188b08821d5,,,,658b9c20-4c7c-11f1-8114-d7797b05539e,bms-co2-sensor,Synthetic profile for bms-co2-sensor,MQTT,DISABLED,False,2026-05-11 18:46:40,2026-06-12 14:27:33
dsk_e025b55fe8d415b7,38afa871-7c9c-427d-b1b4-fa8319fa16d2,BMS_CO2_SENSOR_01125,BMS_CO2_SENSOR_01125,Camera,"{""site"":""demo"",""source"":""raw_dmp_public_device""}","{""configuration"":{""pollingIntervalSec"":60}}",56a0d760-490d-11f1-a19f-b52b73e46bf7,66f096d8-521b-4090-8052-c188b08821d5,,,,658b9c20-4c7c-11f1-8114-d7797b05539e,bms-co2-sensor,Synthetic profile for bms-co2-sensor,MQTT,DISABLED,False,2026-05-11 18:46:40,2026-06-12 14:27:33
dsk_36a3f4223de93e12,17596227-cfd1-4238-ba45-d71755c9b2c0,BMS_CO2_SENSOR_01126,BMS_CO2_SENSOR_01126,Chiller,"{""site"":""demo"",""source"":""raw_dmp_public_device""}","{""configuration"":{""pollingIntervalSec"":60}}",56a0d760-490d-11f1-a19f-b52b73e46bf7,66f096d8-521b-4090-8052-c188b08821d5,,,,658b9c20-4c7c-11f1-8114-d7797b05539e,bms-co2-sensor,Synthetic profile for bms-co2-sensor,MQTT,DISABLED,False,2026-05-11 18:46:40,2026-06-12 14:27:33
dsk_d8a14757c8c46005,17e2ba32-bf6b-4b03-af75-a1101016f4ef,BMS_CO2_SENSOR_01127,BMS_CO2_SENSOR_01127,Energy Meter,"{""site"":""demo"",""source"":""raw_dmp_public_device""}","{""configuration"":{""pollingIntervalSec"":60}}",56a0d760-490d-11f1-a19f-b52b73e46bf7,66f096d8-521b-4090-8052-c188b08821d5,,,,658b9c20-4c7c-11f1-8114-d7797b05539e,bms-co2-sensor,Synthetic profile for bms-co2-sensor,MQTT,DISABLED,False,2026-05-11 18:46:40,2026-06-12 14:27:33
dsk_b26dc8b7a22ccd98,6def7b5e-78c8-4c30-a32b-5121f5b15ecd,BMS_CO2_SENSOR_01128,BMS_CO2_SENSOR_01128,NVR,"{""site"":""demo"",""source"":""raw_dmp_public_device""}","{""configuration"":{""pollingIntervalSec"":60}}",56a0d760-490d-11f1-a19f-b52b73e46bf7,66f096d8-521b-4090-8052-c188b08821d5,,,,658b9c20-4c7c-11f1-8114-d7797b05539e,bms-co2-sensor,Synthetic profile for bms-co2-sensor,MQTT,DISABLED,False,2026-05-11 18:46:40,2026-06-12 14:27:33
dsk_e004b9c545fdad84,63868783-7c62-4cc2-b684-0bd5c606fddb,BMS_CO2_SENSOR_01129,BMS_CO2_SENSOR_01129,Camera,"{""site"":""demo"",""source"":""raw_dmp_public_device""}","{""configuration"":{""pollingIntervalSec"":60}}",56a0d760-490d-11f1-a19f-b52b73e46bf7,66f096d8-521b-4090-8052-c188b08821d5,,,,658b9c20-4c7c-11f1-8114-d7797b05539e,bms-co2-sensor,Synthetic profile for bms-co2-sensor,MQTT,DISABLED,False,2026-05-11 18:46:40,2026-06-12 14:27:33
dsk_e2395e6242734d05,03307fe6-88d2-46ad-9c18-425c00d3153d,BMS_CO2_SENSOR_01130,BMS_CO2_SENSOR_01130,Chiller,"{""site"":""demo"",""source"":""raw_dmp_public_device""}","{""configuration"":{""pollingIntervalSec"":60}}",56a0d760-490d-11f1-a19f-b52b73e46bf7,66f096d8-521b-4090-8052-c188b08821d5,,,,658b9c20-4c7c-11f1-8114-d7797b05539e,bms-co2-sensor,Synthetic profile for bms-co2-sensor,MQTT,DISABLED,False,2026-05-11 18:46:40,2026-06-12 14:27:33
dsk_38b4aa44e0e237cb,7b994e0d-c27b-48c2-a03a-37228a5ae82d,BMS_CO2_SENSOR_01131,BMS_CO2_SENSOR_01131,Energy Meter,"{""site"":""demo"",""source"":""raw_dmp_public_device""}","{""configuration"":{""pollingIntervalSec"":60}}",56a0d760-490d-11f1-a19f-b52b73e46bf7,66f096d8-521b-4090-8052-c188b08821d5,,,,658b9c20-4c7c-11f1-8114-d7797b05539e,bms-co2-sensor,Synthetic profile for bms-co2-sensor,MQTT,DISABLED,False,2026-05-11 18:46:40,2026-06-12 14:27:33
dsk_7f0618502e616e48,4d6cb62e-1717-45dd-ac6b-740820f32e16,BMS_CO2_SENSOR_01132,BMS_CO2_SENSOR_01132,NVR,"{""site"":""demo"",""source"":""raw_dmp_public_device""}","{""configuration"":{""pollingIntervalSec"":60}}",56a0d760-490d-11f1-a19f-b52b73e46bf7,66f096d8-521b-4090-8052-c188b08821d5,,,,658b9c20-4c7c-11f1-8114-d7797b05539e,bms-co2-sensor,Synthetic profile for bms-co2-sensor,MQTT,DISABLED,False,2026-05-11 18:46:40,2026-06-12 14:27:33
dsk_1d25f4fc5011fcbc,7e781fe4-f361-4ff2-8214-de660145748f,BMS_CO2_SENSOR_01133,BMS_CO2_SENSOR_01133,Camera,"{""site"":""demo"",""source"":""raw_dmp_public_device""}","{""configuration"":{""pollingIntervalSec"":60}}",56a0d760-490d-11f1-a19f-b52b73e46bf7,66f096d8-521b-4090-8052-c188b08821d5,,,,658b9c20-4c7c-11f1-8114-d7797b05539e,bms-co2-sensor,Synthetic profile for bms-co2-sensor,MQTT,DISABLED,False,2026-05-11 18:46:40,2026-06-12 14:27:33
dsk_80b7ba397d92ffbd,689ddf12-322c-475e-b275-3a4e119dd9fe,BMS_CO2_SENSOR_01134,BMS_CO2_SENSOR_01134,Chiller,"{""site"":""demo"",""source"":""raw_dmp_public_device""}","{""configuration"":{""pollingIntervalSec"":60}}",56a0d760-490d-11f1-a19f-b52b73e46bf7,66f096d8-521b-4090-8052-c188b08821d5,,,,658b9c20-4c7c-11f1-8114-d7797b05539e,bms-co2-sensor,Synthetic profile for bms-co2-sensor,MQTT,DISABLED,False,2026-05-11 18:46:40,2026-06-12 14:27:33
dsk_39945a89b4c388ea,411eb5d6-fd09-4193-b12d-beca2fbc5b02,BMS_CO2_SENSOR_01135,BMS_CO2_SENSOR_01135,Energy Meter,"{""site"":""demo"",""source"":""raw_dmp_public_device""}","{""configuration"":{""pollingIntervalSec"":60}}",56a0d760-490d-11f1-a19f-b52b73e46bf7,66f096d8-521b-4090-8052-c188b08821d5,,,,658b9c20-4c7c-11f1-8114-d7797b05539e,bms-co2-sensor,Synthetic profile for bms-co2-sensor,MQTT,DISABLED,False,2026-05-11 18:46:40,2026-06-12 14:27:33
dsk_32c4e9265a53cb5c,f616e522-3476-4c51-9c31-00bccfdf24e9,BMS_CO2_SENSOR_01136,BMS_CO2_SENSOR_01136,NVR,"{""site"":""demo"",""source"":""raw_dmp_public_device""}","{""configuration"":{""pollingIntervalSec"":60}}",56a0d760-490d-11f1-a19f-b52b73e46bf7,66f096d8-521b-4090-8052-c188b08821d5,,,,658b9c20-4c7c-11f1-8114-d7797b05539e,bms-co2-sensor,Synthetic profile for bms-co2-sensor,MQTT,DISABLED,False,2026-05-11 18:46:40,2026-06-12 14:27:33
dsk_5dc9607f1f0193c1,f335e604-e32d-4edd-b20d-f696bb272b31,BMS_CO2_SENSOR_01137,BMS_CO2_SENSOR_01137,Camera,"{""site"":""demo"",""source"":""raw_dmp_public_device""}","{""configuration"":{""pollingIntervalSec"":60}}",56a0d760-490d-11f1-a19f-b52b73e46bf7,66f096d8-521b-4090-8052-c188b08821d5,,,,658b9c20-4c7c-11f1-8114-d7797b05539e,bms-co2-sensor,Synthetic profile for bms-co2-sensor,MQTT,DISABLED,False,2026-05-11 18:46:40,2026-06-12 14:27:33
dsk_c46dd3cb37184b06,2ce7da86-a6af-48fd-ab52-83cd7239cb99,BMS_CO2_SENSOR_01138,BMS_CO2_SENSOR_01138,Chiller,"{""site"":""demo"",""source"":""raw_dmp_public_device""}","{""configuration"":{""pollingIntervalSec"":60}}",56a0d760-490d-11f1-a19f-b52b73e46bf7,66f096d8-521b-4090-8052-c188b08821d5,,,,658b9c20-4c7c-11f1-8114-d7797b05539e,bms-co2-sensor,Synthetic profile for bms-co2-sensor,MQTT,DISABLED,False,2026-05-11 18:46:40,2026-06-12 14:27:33
dsk_061c29850fa05791,7f194ced-451a-439c-b4ab-de03a157b94d,BMS_CO2_SENSOR_01139,BMS_CO2_SENSOR_01139,Energy Meter,"{""site"":""demo"",""source"":""raw_dmp_public_device""}","{""configuration"":{""pollingIntervalSec"":60}}",56a0d760-490d-11f1-a19f-b52b73e46bf7,66f096d8-521b-4090-8052-c188b08821d5,,,,658b9c20-4c7c-11f1-8114-d7797b05539e,bms-co2-sensor,Synthetic profile for bms-co2-sensor,MQTT,DISABLED,False,2026-05-11 18:46:40,2026-06-12 14:27:33
dsk_f511d6fc45d4aecf,65c3befb-d510-42e2-aaa4-1168af61e0c0,BMS_CO2_SENSOR_01140,BMS_CO2_SENSOR_01140,NVR,"{""site"":""demo"",""source"":""raw_dmp_public_device""}","{""configuration"":{""pollingIntervalSec"":60}}",56a0d760-490d-11f1-a19f-b52b73e46bf7,66f096d8-521b-4090-8052-c188b08821d5,,,,658b9c20-4c7c-11f1-8114-d7797b05539e,bms-co2-sensor,Synthetic profile for bms-co2-sensor,MQTT,DISABLED,False,2026-05-11 18:46:40,2026-06-12 14:27:33
dsk_75ba8d2bca7f8218,700af0c0-92ef-4de6-bd2b-cc4479b6e42d,BMS_CO2_SENSOR_01141,BMS_CO2_SENSOR_01141,Camera,"{""site"":""demo"",""source"":""raw_dmp_public_device""}","{""configuration"":{""pollingIntervalSec"":60}}",56a0d760-490d-11f1-a19f-b52b73e46bf7,66f096d8-521b-4090-8052-c188b08821d5,,,,658b9c20-4c7c-11f1-8114-d7797b05539e,bms-co2-sensor,Synthetic profile for bms-co2-sensor,MQTT,DISABLED,False,2026-05-11 18:46:40,2026-06-12 14:27:33
dsk_d2ee406a60694ef6,7ca8b08f-ccc8-4239-9b59-0280317ec060,BMS_CO2_SENSOR_01142,BMS_CO2_SENSOR_01142,Chiller,"{""site"":""demo"",""source"":""raw_dmp_public_device""}","{""configuration"":{""pollingIntervalSec"":60}}",56a0d760-490d-11f1-a19f-b52b73e46bf7,66f096d8-521b-4090-8052-c188b08821d5,,,,658b9c20-4c7c-11f1-8114-d7797b05539e,bms-co2-sensor,Synthetic profile for bms-co2-sensor,MQTT,DISABLED,False,2026-05-11 18:46:40,2026-06-12 14:27:33
dsk_c4e4f1f1978a2bcb,fcd91b99-20d9-4899-a2a1-0ff143552ac2,BMS_CO2_SENSOR_01143,BMS_CO2_SENSOR_01143,Energy Meter,"{""site"":""demo"",""source"":""raw_dmp_public_device""}","{""configuration"":{""pollingIntervalSec"":60}}",56a0d760-490d-11f1-a19f-b52b73e46bf7,66f096d8-521b-4090-8052-c188b08821d5,,,,658b9c20-4c7c-11f1-8114-d7797b05539e,bms-co2-sensor,Synthetic profile for bms-co2-sensor,MQTT,DISABLED,False,2026-05-11 18:46:40,2026-06-12 14:27:33
dsk_a04947ae386ce888,28fd204f-a4bf-4bf9-a8a5-1a847422418f,BMS_CO2_SENSOR_01144,BMS_CO2_SENSOR_01144,NVR,"{""site"":""demo"",""source"":""raw_dmp_public_device""}","{""configuration"":{""pollingIntervalSec"":60}}",56a0d760-490d-11f1-a19f-b52b73e46bf7,66f096d8-521b-4090-8052-c188b08821d5,,,,658b9c20-4c7c-11f1-8114-d7797b05539e,bms-co2-sensor,Synthetic profile for bms-co2-sensor,MQTT,DISABLED,False,2026-05-11 18:46:40,2026-06-12 14:27:33
dsk_e3323bdf6d3d7b59,0dcea078-b495-4645-bda9-7b2715839c7d,BMS_CO2_SENSOR_01145,BMS_CO2_SENSOR_01145,Camera,"{""site"":""demo"",""source"":""raw_dmp_public_device""}","{""configuration"":{""pollingIntervalSec"":60}}",56a0d760-490d-11f1-a19f-b52b73e46bf7,66f096d8-521b-4090-8052-c188b08821d5,,,,658b9c20-4c7c-11f1-8114-d7797b05539e,bms-co2-sensor,Synthetic profile for bms-co2-sensor,MQTT,DISABLED,False,2026-05-11 18:46:40,2026-06-12 14:27:33
dsk_d09bf2309ff190a0,7651fff9-ef96-44f3-86ca-61fb16dd9404,BMS_CO2_SENSOR_01146,BMS_CO2_SENSOR_01146,Chiller,"{""site"":""demo"",""source"":""raw_dmp_public_device""}","{""configuration"":{""pollingIntervalSec"":60}}",56a0d760-490d-11f1-a19f-b52b73e46bf7,66f096d8-521b-4090-8052-c188b08821d5,,,,658b9c20-4c7c-11f1-8114-d7797b05539e,bms-co2-sensor,Synthetic profile for bms-co2-sensor,MQTT,DISABLED,False,2026-05-11 18:46:40,2026-06-12 14:27:33
dsk_e6bc952cea5342df,e7b048d6-8050-4b8c-9200-bf5de2a164ed,BMS_CO2_SENSOR_01147,BMS_CO2_SENSOR_01147,Energy Meter,"{""site"":""demo"",""source"":""raw_dmp_public_device""}","{""configuration"":{""pollingIntervalSec"":60}}",56a0d760-490d-11f1-a19f-b52b73e46bf7,66f096d8-521b-4090-8052-c188b08821d5,,,,658b9c20-4c7c-11f1-8114-d7797b05539e,bms-co2-sensor,Synthetic profile for bms-co2-sensor,MQTT,DISABLED,False,2026-05-11 18:46:40,2026-06-12 14:27:33
dsk_cdb8214c5b2ed5a8,710a9a87-3f46-4614-94e7-2626cfff7c62,BMS_CO2_SENSOR_01148,BMS_CO2_SENSOR_01148,NVR,"{""site"":""demo"",""source"":""raw_dmp_public_device""}","{""configuration"":{""pollingIntervalSec"":60}}",56a0d760-490d-11f1-a19f-b52b73e46bf7,66f096d8-521b-4090-8052-c188b08821d5,,,,658b9c20-4c7c-11f1-8114-d7797b05539e,bms-co2-sensor,Synthetic profile for bms-co2-sensor,MQTT,DISABLED,False,2026-05-11 18:46:40,2026-06-12 14:27:33
dsk_b848911622ff1e2c,451f133f-6c1e-4a4b-9d0e-6aadd012879d,BMS_CO2_SENSOR_01149,BMS_CO2_SENSOR_01149,Camera,"{""site"":""demo"",""source"":""raw_dmp_public_device""}","{""configuration"":{""pollingIntervalSec"":60}}",56a0d760-490d-11f1-a19f-b52b73e46bf7,66f096d8-521b-4090-8052-c188b08821d5,,,,658b9c20-4c7c-11f1-8114-d7797b05539e,bms-co2-sensor,Synthetic profile for bms-co2-sensor,MQTT,DISABLED,False,2026-05-11 18:46:40,2026-06-12 14:27:33
dsk_c7fbaa82c5882c13,a9fb1766-5e76-4440-94a8-db8b58597c3c,BMS_CO2_SENSOR_01150,BMS_CO2_SENSOR_01150,Chiller,"{""site"":""demo"",""source"":""raw_dmp_public_device""}","{""configuration"":{""pollingIntervalSec"":60}}",56a0d760-490d-11f1-a19f-b52b73e46bf7,66f096d8-521b-4090-8052-c188b08821d5,,,,658b9c20-4c7c-11f1-8114-d7797b05539e,bms-co2-sensor,Synthetic profile for bms-co2-sensor,MQTT,DISABLED,False,2026-05-11 18:46:40,2026-06-12 14:27:33
dsk_ad570ff5d5ee8c2a,9059ff49-333e-4759-970d-a705b44ee648,BMS_CO2_SENSOR_01151,BMS_CO2_SENSOR_01151,Energy Meter,"{""site"":""demo"",""source"":""raw_dmp_public_device""}","{""configuration"":{""pollingIntervalSec"":60}}",56a0d760-490d-11f1-a19f-b52b73e46bf7,66f096d8-521b-4090-8052-c188b08821d5,,,,658b9c20-4c7c-11f1-8114-d7797b05539e,bms-co2-sensor,Synthetic profile for bms-co2-sensor,MQTT,DISABLED,False,2026-05-11 18:46:40,2026-06-12 14:27:33
dsk_b6a547164d755dbc,f68a4b5e-9517-4e72-b58f-a340021f0a41,BMS_CO2_SENSOR_01152,BMS_CO2_SENSOR_01152,NVR,"{""site"":""demo"",""source"":""raw_dmp_public_device""}","{""configuration"":{""pollingIntervalSec"":60}}",56a0d760-490d-11f1-a19f-b52b73e46bf7,66f096d8-521b-4090-8052-c188b08821d5,,,,658b9c20-4c7c-11f1-8114-d7797b05539e,bms-co2-sensor,Synthetic profile for bms-co2-sensor,MQTT,DISABLED,False,2026-05-11 18:46:40,2026-06-12 14:27:33
dsk_c788d570bb7937b2,d7d4875e-2164-404e-b07c-224b436c17dc,BMS_CO2_SENSOR_01153,BMS_CO2_SENSOR_01153,Camera,"{""site"":""demo"",""source"":""raw_dmp_public_device""}","{""configuration"":{""pollingIntervalSec"":60}}",56a0d760-490d-11f1-a19f-b52b73e46bf7,66f096d8-521b-4090-8052-c188b08821d5,,,,658b9c20-4c7c-11f1-8114-d7797b05539e,bms-co2-sensor,Synthetic profile for bms-co2-sensor,MQTT,DISABLED,False,2026-05-11 18:46:40,2026-06-12 14:27:33
dsk_02dd6771ce0e4d93,ab1088f4-dc41-4db6-9baa-194521f36f40,BMS_CO2_SENSOR_01154,BMS_CO2_SENSOR_01154,Chiller,"{""site"":""demo"",""source"":""raw_dmp_public_device""}","{""configuration"":{""pollingIntervalSec"":60}}",56a0d760-490d-11f1-a19f-b52b73e46bf7,66f096d8-521b-4090-8052-c188b08821d5,,,,658b9c20-4c7c-11f1-8114-d7797b05539e,bms-co2-sensor,Synthetic profile for bms-co2-sensor,MQTT,DISABLED,False,2026-05-11 18:46:40,2026-06-12 14:27:33
dsk_2a2a015e247fb327,8f74f918-0b2b-4032-8ee0-17a7b16393c3,BMS_CO2_SENSOR_01155,BMS_CO2_SENSOR_01155,Energy Meter,"{""site"":""demo"",""source"":""raw_dmp_public_device""}","{""configuration"":{""pollingIntervalSec"":60}}",56a0d760-490d-11f1-a19f-b52b73e46bf7,66f096d8-521b-4090-8052-c188b08821d5,,,,658b9c20-4c7c-11f1-8114-d7797b05539e,bms-co2-sensor,Synthetic profile for bms-co2-sensor,MQTT,DISABLED,False,2026-05-11 18:46:40,2026-06-12 14:27:33
dsk_c3ed125bd07a6a87,acbfaf3b-0354-4f86-acd5-b62fde52da9b,BMS_CO2_SENSOR_01156,BMS_CO2_SENSOR_01156,NVR,"{""site"":""demo"",""source"":""raw_dmp_public_device""}","{""configuration"":{""pollingIntervalSec"":60}}",56a0d760-490d-11f1-a19f-b52b73e46bf7,66f096d8-521b-4090-8052-c188b08821d5,,,,658b9c20-4c7c-11f1-8114-d7797b05539e,bms-co2-sensor,Synthetic profile for bms-co2-sensor,MQTT,DISABLED,False,2026-05-11 18:46:40,2026-06-12 14:27:33
dsk_f49068c95676abf1,c645c20b-cb11-47be-b197-902672181945,BMS_CO2_SENSOR_01157,BMS_CO2_SENSOR_01157,Camera,"{""site"":""demo"",""source"":""raw_dmp_public_device""}","{""configuration"":{""pollingIntervalSec"":60}}",56a0d760-490d-11f1-a19f-b52b73e46bf7,66f096d8-521b-4090-8052-c188b08821d5,,,,658b9c20-4c7c-11f1-8114-d7797b05539e,bms-co2-sensor,Synthetic profile for bms-co2-sensor,MQTT,DISABLED,False,2026-05-11 18:46:40,2026-06-12 14:27:33
dsk_307a65c977d71f2c,8bfb04a7-926b-4f81-b634-e73760a022cf,BMS_CO2_SENSOR_01158,BMS_CO2_SENSOR_01158,Chiller,"{""site"":""demo"",""source"":""raw_dmp_public_device""}","{""configuration"":{""pollingIntervalSec"":60}}",56a0d760-490d-11f1-a19f-b52b73e46bf7,66f096d8-521b-4090-8052-c188b08821d5,,,,658b9c20-4c7c-11f1-8114-d7797b05539e,bms-co2-sensor,Synthetic profile for bms-co2-sensor,MQTT,DISABLED,False,2026-05-11 18:46:40,2026-06-12 14:27:33
